200	5.4812	5.4812	5.82957
201	5.55133	5.55133	5.81169
202	5.60414	5.60414	5.7792
203	5.63647	5.63646	5.7407
204	5.64515	5.64515	5.70066
205	5.62703	5.62703	5.65981
206	5.57896	5.57896	5.61233
207	5.49781	5.4978	5.54624
208	5.38048	5.38047	5.44671
209	5.2239	5.22389	5.29561
210	5.02506	5.02505	5.07698
211	4.781	4.781	4.781
212	4.47051	4.47053	4.40435
213	4.08052	4.08054	3.95353
214	3.62033	3.62037	3.43948
215	3.09927	3.09928	2.87743
216	2.52666	2.52666	2.28162
217	1.91178	1.91178	1.66459
218	1.26388	1.26389	1.03599
219	0.59215	0.592153	0.402616
220	-0.0943172	-0.0943158	-0.230245
221	-0.786504	-0.786504	-0.856198
222	-1.47549	-1.47549	-1.46783
223	-2.15247	-2.15247	-2.05633
224	-2.80871	-2.80871	-2.61378
225	-3.43559	-3.43559	-3.13418
226	-4.02457	-4.02458	-3.61781
227	-4.56719	-4.56719	-4.0711
228	-5.055	-5.055	-4.50558
229	-5.47959	-5.47959	-4.93565
230	-5.83254	-5.83254	-5.37407
231	-6.10538	-6.10538	-5.82634
232	-6.28953	-6.28953	-6.28953
233	-6.39617	-6.39617	-6.74993
234	-6.44508	-6.44508	-7.18602
235	-6.44036	-6.44036	-7.57065
236	-6.38597	-6.38597	-7.87663
237	-6.28571	-6.28571	-8.08257
238	-6.14314	-6.14314	-8.17507
239	-5.96162	-5.96162	-8.1511
240	-5.74427	-5.74427	-8.01774
241	-5.49399	-5.49399	-7.78792
242	-5.21343	-5.21343	-7.4778
243	-4.90507	-4.90507	-7.1025
244	-4.57119	-4.57119	-6.67359
245	-4.21394	-4.21394	-6.19817
246	-3.83536	-3.83536	-5.6786
247	-3.43744	-3.43744	-5.11646
248	-3.02221	-3.02221	-4.51192
249	-2.59176	-2.59176	-3.86419
250	-2.1484	-2.1484	-3.17096
251	-1.69469	-1.69469	-2.42898
252	-1.23363	-1.23363	-1.63079
253	-0.768699	-0.768699	-0.768699
254	-0.274425	-0.274425	0.164533
255	0.278002	0.278002	1.17274
256	0.889652	0.889652	2.25697
257	1.56162	1.56162	3.40497
258	2.29499	2.29499	4.59802
259	3.09076	3.09076	5.80867
260	3.94977	3.94977	7.00691
261	4.8726	4.8726	8.16086
262	5.85946	5.85946	9.24968
263	6.91004	6.91004	10.2634
264	8.02335	8.02335	11.205
265	9.1975	9.1975	12.0911
266	10.4295	10.4295	12.954
267	11.7151	11.7151	13.8224
268	13.0483	13.0483	14.7251
269	14.4213	14.4213	15.6799
270	15.8243	15.8243	16.6972
271	17.245	17.245	17.7786
272	18.6688	18.6688	18.9252
273	20.0782	20.0782	20.1441
274	21.4534	21.4534	21.4534
275	22.8354	22.8354	22.8829
276	24.2762	24.2762	24.4824
277	25.7696	25.7696	26.3014
278	27.3069	27.3069	28.3928
279	28.8768	28.8768	30.7785
280	30.465	30.465	33.4453
281	32.0539	32.0539	36.3297
282	33.6222	33.6222	39.3289
283	35.1449	35.1449	42.3064
284	36.5935	36.5935	45.1226
285	37.9368	37.9368	47.643
286	39.1413	39.1413	49.7408
287	40.173	40.173	51.3034
288	40.9989	40.999	52.2296
289	41.5886	41.5887	52.4303
290	41.9168	41.9167	51.8482
291	41.9646	41.9646	50.4776
292	41.7221	41.722	48.3812
293	41.1887	41.1887	45.6895
294	40.3743	40.3742	42.5903
295	39.2983	39.2983	39.2983
296	37.9108	37.9108	36.0025
297	36.222	36.222	32.8598
298	34.3423	34.3423	29.9743
299	32.3671	32.3671	27.3973
300	30.3727	30.3727	25.1401
301	28.4155	28.4155	23.1845
302	26.534	26.534	21.4972
303	24.752	24.752	20.0359
304	23.0821	23.0821	18.7645
305	21.5294	21.5294	17.6543
306	20.0938	20.0938	16.6795
307	18.7722	18.7722	15.8217
308	17.5598	17.5598	15.0651
309	16.4516	16.4516	14.3951
310	15.4425	15.4425	13.8008
311	14.5281	14.5281	13.2701
312	13.7048	13.7048	12.7955
313	12.9698	12.9698	12.3664
314	12.3215	12.3215	11.9748
315	11.7592	11.7592	11.6154
316	11.2832	11.2832	11.2832
317	10.882	10.882	10.9761
318	10.5364	10.5364	10.6929
319	10.2367	10.2367	10.4325
320	9.97493	9.97493	10.1935
321	9.74369	9.74369	9.97395
322	9.53645	9.53645	9.77167
323	9.34728	9.34728	9.58493
324	9.17069	9.17069	9.41093
325	9.00156	9.00156	9.25054
326	8.8351	8.8351	9.10508
327	8.66679	8.66679	8.97555
328	8.49237	8.49237	8.85958
329	8.30781	8.30781	8.74866
330	8.10932	8.10932	8.62779
331	7.89336	7.89336	8.46522
332	7.65664	7.65664	8.24668
333	7.39615	7.39615	7.95627
334	7.10919	7.10919	7.58742
335	6.79336	6.79336	7.14249
336	6.44658	6.44658	6.63123
337	6.06717	6.06717	6.06717
338	5.65223	5.65223	5.46471
339	5.20483	5.20483	4.83805
340	4.73208	4.73208	4.20613
341	4.2405	4.2405	3.57223
342	3.73604	3.73604	2.95088
343	3.22402	3.22402	2.35477
344	2.7092	2.7092	1.79433
345	2.19577	2.19577	1.27409
346	1.68739	1.68739	0.800277
347	1.18728	1.18728	0.373163
348	0.69821	0.69821	-0.0105951
349	0.222621	0.222621	-0.357441
350	-0.237371	-0.237371	-0.67662
351	-0.6799	-0.6799	-0.984032
352	-1.10331	-1.10331	-1.2915
353	-1.50608	-1.50608	-1.60669
354	-1.88683	-1.88683	-1.92969
355	-2.24421	-2.24421	-2.25783
356	-2.57692	-2.57692	-2.5808
357	-2.88363	-2.88363	-2.88616
358	-3.16295	-3.16295	-3.16295
359	-3.42247	-3.42247	-3.40387
360	-3.67149	-3.67149	-3.60444
361	-3.91095	-3.91095	-3.77105
362	-4.14158	-4.14158	-3.91484
363	-4.36398	-4.36398	-4.04993
364	-4.57854	-4.57854	-4.1899
365	-4.78556	-4.78556	-4.34486
366	-4.9852	-4.9852	-4.5215
367	-5.17752	-5.17752	-4.72019
368	-5.36248	-5.36248	-4.937
369	-5.53997	-5.53997	-5.16455
370	-5.70978	-5.70978	-5.39419
371	-5.87164	-5.87164	-5.61748
372	-6.02524	-6.02524	-5.82782
373	-6.17016	-6.17016	-6.02029
374	-6.30596	-6.30596	-6.19288
375	-6.4321	-6.4321	-6.34567
376	-6.54799	-6.54799	-6.4811
377	-6.65297	-6.65297	-6.60288
378	-6.74629	-6.74629	-6.71641
379	-6.8271	-6.8271	-6.8271
380	-6.88834	-6.88834	-6.94072
381	-6.92436	-6.92436	-7.06064
382	-6.93647	-6.93647	-7.1874
383	-6.92603	-6.92603	-7.31871
384	-6.89449	-6.89449	-7.44801
385	-6.8434	-6.8434	-7.56623
386	-6.7744	-6.77441	-7.6635
387	-6.68927	-6.68927	-7.73059
388	-6.5899	-6.5899	-7.76122
389	-6.47829	-6.47829	-7.75263
390	-6.3566	-6.3566	-7.70586
391	-6.22714	-6.22714	-7.62412
392	-6.09233	-6.09233	-7.511
393	-5.95474	-5.95474	-7.36901
394	-5.8171	-5.81709	-7.19704
395	-5.68223	-5.68222	-6.99045
396	-5.5531	-5.55308	-6.74103
397	-5.43278	-5.43277	-6.43914
398	-5.32443	-5.32442	-6.07635
399	-5.23127	-5.23126	-5.64802
400	-5.15657	-5.15657	-5.15657
401	-5.08427	-5.08427	-4.61195
402	-4.99777	-4.99778	-4.03203
403	-4.89965	-4.89967	-3.44116
404	-4.79263	-4.79264	-2.86633
405	-4.67954	-4.67955	-2.33306
406	-4.56338	-4.56339	-1.86182
407	-4.44731	-4.44732	-1.46583
408	-4.33464	-4.33465	-1.15061
409	-4.22883	-4.22884	-0.916238
410	-4.13347	-4.13347	-0.762087
411	-4.05224	-4.05224	-0.687973
412	-3.98887	-3.98887	-0.698647
413	-3.9471	-3.9471	-0.802722
414	-3.93061	-3.93061	-1.01078
415	-3.94293	-3.94293	-1.3284
416	-3.98739	-3.98739	-1.75432
417	-4.06705	-4.06705	-2.27592
418	-4.18458	-4.18458	-2.86976
419	-4.34225	-4.34225	-3.50602
420	-4.54183	-4.54183	-4.15337
421	-4.78457	-4.78457	-4.78457
422	-5.08383	-5.08383	-5.38222
423	-5.44506	-5.44506	-5.94063
424	-5.8574	-5.8574	-6.46663
425	-6.31044	-6.31044	-6.97474
426	-6.79441	-6.79441	-7.48366
427	-7.30034	-7.30034	-8.01066
428	-7.82011	-7.82011	-8.56686
429	-8.34643	-8.34643	-9.15442
430	-8.87285	-8.87285	-9.76576
431	-9.39363	-9.39363	-10.3852
432	-9.90369	-9.90369	-10.9907
433	-10.3985	-10.3985	-11.5575
434	-10.8738	-10.8738	-12.0618
435	-11.326	-11.326	-12.4841
436	-11.7514	-11.7514	-12.8133
437	-12.1464	-12.1464	-13.0498
438	-12.5077	-12.5077	-13.206
439	-12.8317	-12.8317	-13.3055
440	-13.1147	-13.1147	-13.3766
441	-13.3529	-13.3529	-13.4482
442	-13.5423	-13.5423	-13.5423
443	-13.6948	-13.6948	-13.6705
444	-13.8259	-13.8259	-13.8342
445	-13.9367	-13.9367	-14.0253
446	-14.028	-14.028	-14.2303
447	-14.1006	-14.1006	-14.4343
448	-14.1554	-14.1554	-14.6243
449	-14.193	-14.193	-14.7905
450	-14.214	-14.214	-14.9269
451	-14.219	-14.219	-15.0301
452	-14.2086	-14.2086	-15.0995
453	-14.183	-14.183	-15.1347
454	-14.1428	-14.1428	-15.1361
455	-14.0883	-14.0883	-15.1034
456	-14.0197	-14.0197	-15.0352
457	-13.9374	-13.9374	-14.9283
458	-13.8414	-13.8414	-14.7771
459	-13.7321	-13.7321	-14.5756
460	-13.6096	-13.6096	-14.3162
461	-13.474	-13.474	-13.9936
462	-13.3257	-13.3257	-13.6079
463	-13.1648	-13.1648	-13.1648
464	-12.9692	-12.9692	-12.6773
465	-12.7182	-12.7182	-12.1629
466	-12.4144	-12.4144	-11.64
467	-12.0603	-12.0603	-11.1229
468	-11.6592	-11.6592	-10.6185
469	-11.2142	-11.2142	-10.1253
470	-10.7291	-10.7291	-9.6336
471	-10.2077	-10.2077	-9.12904
472	-9.65433	-9.65433	-8.59768
473	-9.07363	-9.07363	-8.03338
474	-8.47054	-8.47054	-7.43834
475	-7.85037	-7.85037	-6.8271
476	-7.21887	-7.21887	-6.22005
477	-6.58222	-6.58222	-5.63991
478	-5.94711	-5.94711	-5.10545
479	-5.32086	-5.32086	-4.62605
480	-4.7115	-4.7115	-4.20002
481	-4.12805	-4.12805	-3.81247
482	-3.58073	-3.58073	-3.44019
483	-3.08146	-3.08146	-3.05791
484	-2.6445	-2.6445	-2.6445
485	-2.28028	-2.28028	-2.19487
486	-1.99149	-1.99149	-1.71833
487	-1.78412	-1.78412	-1.24118
488	-1.66611	-1.66611	-0.803801
489	-1.6482	-1.6482	-0.451822
490	-1.74521	-1.74521	-0.234272
