200	5.4959	5.4812	5.82957
201	5.55952	5.55133	5.81169
202	5.6057	5.60414	5.7792
203	5.63168	5.63647	5.7407
204	5.6347	5.64515	5.70066
205	5.612	5.62703	5.65981
206	5.56082	5.57896	5.61233
207	5.47839	5.49781	5.54624
208	5.36196	5.38048	5.44671
209	5.20875	5.2239	5.29561
210	5.01602	5.02506	5.07698
211	4.781	4.781	4.781
212	4.48089	4.47051	4.40435
213	4.10076	4.08052	3.95353
214	3.64966	3.62033	3.43948
215	3.13665	3.09927	2.87743
216	2.57076	2.52666	2.28162
217	1.96106	1.91178	1.66459
218	1.31658	1.26388	1.03599
219	0.646381	0.59215	0.402616
220	-0.0404906	-0.0943172	-0.230245
221	-0.734985	-0.786504	-0.856198
222	-1.42805	-1.47549	-1.46783
223	-2.11065	-2.15247	-2.05633
224	-2.77372	-2.80871	-2.61378
225	-3.40822	-3.43559	-3.13418
226	-4.00509	-4.02457	-3.61781
227	-4.5553	-4.56719	-4.0711
228	-5.04978	-5.055	-4.50558
229	-5.4795	-5.47959	-4.93565
230	-5.83539	-5.83254	-5.37407
231	-6.10842	-6.10538	-5.82634
232	-6.28953	-6.28953	-6.28953
233	-6.40297	-6.39617	-6.74993
234	-6.47901	-6.44508	-7.18602
235	-6.5176	-6.44036	-7.57065
236	-6.51871	-6.38597	-7.87663
237	-6.48231	-6.28571	-8.08257
238	-6.40835	-6.14314	-8.17507
239	-6.29681	-5.96162	-8.1511
240	-6.14764	-5.74427	-8.01774
241	-5.96082	-5.49399	-7.78792
242	-5.73631	-5.21343	-7.4778
243	-5.47406	-4.90507	-7.1025
244	-5.17405	-4.57119	-6.67359
245	-4.83625	-4.21394	-6.19817
246	-4.4606	-3.83536	-5.6786
247	-4.04709	-3.43744	-5.11646
248	-3.59566	-3.02221	-4.51192
249	-3.1063	-2.59176	-3.86419
250	-2.57895	-2.1484	-3.17096
251	-2.0136	-1.69469	-2.42898
252	-1.41019	-1.23363	-1.63079
253	-0.768699	-0.768699	-0.768699
254	-0.0664569	-0.274425	0.164533
255	0.714625	0.278002	1.17274
256	1.56772	0.889652	2.25697
257	2.486	1.56162	3.40497
258	3.46263	2.29499	4.59802
259	4.49079	3.09076	5.80867
260	5.56365	3.94977	7.00691
261	6.67439	4.8726	8.16086
262	7.81616	5.85946	9.24968
263	8.98215	6.91004	10.2634
264	10.1655	8.02335	11.205
265	11.3595	9.1975	12.0911
266	12.5571	10.4295	12.954
267	13.7517	11.7151	13.8224
268	14.9363	13.0483	14.7251
269	16.1042	14.4213	15.6799
270	17.2485	15.8243	16.6972
271	18.3624	17.245	17.7786
272	19.4391	18.6688	18.9252
273	20.4717	20.0782	20.1441
274	21.4534	21.4534	21.4534
275	22.4472	22.8354	22.8829
276	23.5117	24.2762	24.4824
277	24.6335	25.7696	26.3014
278	25.7991	27.3069	28.3928
279	26.9951	28.8768	30.7785
280	28.208	30.465	33.4453
281	29.4245	32.0539	36.3297
282	30.631	33.6222	39.3289
283	31.8141	35.1449	42.3064
284	32.9605	36.5935	45.1226
285	34.0566	37.9368	47.643
286	35.0891	39.1413	49.7408
287	36.0444	40.173	51.3034
288	36.9092	40.9989	52.2296
289	37.6699	41.5886	52.4303
290	38.3133	41.9168	51.8482
291	38.8258	41.9646	50.4776
292	39.194	41.7221	48.3812
293	39.4044	41.1887	45.6895
294	39.4437	40.3743	42.5903
295	39.2983	39.2983	39.2983
296	38.93	37.9108	36.0025
297	38.3243	36.222	32.8598
298	37.5034	34.3423	29.9743
299	36.4895	32.3671	27.3973
300	35.3049	30.3727	25.1401
301	33.9719	28.4155	23.1845
302	32.5126	26.534	21.4972
303	30.9493	24.752	20.0359
304	29.3042	23.0821	18.7645
305	27.5997	21.5294	17.6543
306	25.8579	20.0938	16.6795
307	24.101	18.7722	15.8217
308	22.3514	17.5598	15.0651
309	20.6313	16.4516	14.3951
310	18.9628	15.4425	13.8008
311	17.3683	14.5281	13.2701
312	15.8699	13.7048	12.7955
313	14.49	12.9698	12.3664
314	13.2508	12.3215	11.9748
315	12.1744	11.7592	11.6154
316	11.2832	11.2832	11.2832
317	10.5468	10.882	10.9761
318	9.91418	10.5364	10.6929
319	9.37671	10.2367	10.4325
320	8.92568	9.97493	10.1935
321	8.5524	9.74369	9.97395
322	8.24819	9.53645	9.77167
323	8.00437	9.34728	9.58493
324	7.81225	9.17069	9.41093
325	7.66314	9.00156	9.25054
326	7.54836	8.8351	9.10508
327	7.45921	8.66679	8.97555
328	7.38703	8.49237	8.85958
329	7.32311	8.30781	8.74866
330	7.25878	8.10932	8.62779
331	7.18534	7.89336	8.46522
332	7.09412	7.65664	8.24668
333	6.97642	7.39615	7.95627
334	6.82356	7.10919	7.58742
335	6.62686	6.79336	7.14249
336	6.37762	6.44658	6.63123
337	6.06717	6.06717	6.06717
338	5.70832	5.65223	5.46471
339	5.32174	5.20483	4.83805
340	4.91055	4.73208	4.20613
341	4.47784	4.2405	3.57223
342	4.02672	3.73604	2.95088
343	3.56029	3.22402	2.35477
344	3.08166	2.7092	1.79433
345	2.59392	2.19577	1.27409
346	2.10018	1.68739	0.800277
347	1.60355	1.18728	0.373163
348	1.10713	0.69821	-0.0105951
349	0.614012	0.222621	-0.357441
350	0.127313	-0.237371	-0.67662
351	-0.349867	-0.6799	-0.984032
352	-0.814427	-1.10331	-1.2915
353	-1.26326	-1.50608	-1.60669
354	-1.69327	-1.88683	-1.92969
355	-2.10134	-2.24421	-2.25783
356	-2.48439	-2.57692	-2.5808
357	-2.83929	-2.88363	-2.88616
358	-3.16295	-3.16295	-3.16295
359	-3.4634	-3.42247	-3.40387
360	-3.75077	-3.67149	-3.60444
361	-4.02515	-3.91095	-3.77105
362	-4.28661	-4.14158	-3.91484
363	-4.53522	-4.36398	-4.04993
364	-4.77106	-4.57854	-4.1899
365	-4.99421	-4.78556	-4.34486
366	-5.20473	-4.9852	-4.5215
367	-5.40271	-5.17752	-4.72019
368	-5.58822	-5.36248	-4.937
369	-5.76133	-5.53997	-5.16455
370	-5.92211	-5.70978	-5.39419
371	-6.07066	-5.87164	-5.61748
372	-6.20703	-6.02524	-5.82782
373	-6.3313	-6.17016	-6.02029
374	-6.44355	-6.30596	-6.19288
375	-6.54385	-6.4321	-6.34567
376	-6.63229	-6.54799	-6.4811
