600	-17.5307	-17.6201	-18.5098
601	-17.5854	-17.7387	-18.5822
602	-17.6401	-17.8509	-18.6236
603	-17.6948	-17.9529	-18.6372
604	-17.7495	-18.0411	-18.627
605	-17.8042	-18.112	-18.5958
606	-17.8589	-18.1618	-18.5446
607	-17.9136	-18.1869	-18.4709
608	-17.9683	-18.1837	-18.3712
609	-18.023	-18.1485	-18.2409
610	-18.0777	-18.0777	-18.0777
611	-17.8434	-17.9646	-17.8818
612	-17.6091	-17.8081	-17.6594
613	-17.3748	-17.6131	-17.4206
614	-17.1405	-17.3847	-17.1783
615	-16.9062	-17.1277	-16.9443
616	-16.6719	-16.8471	-16.7275
617	-16.4376	-16.5477	-16.5296
618	-16.2033	-16.2346	-16.3459
619	-15.969	-15.9127	-16.1656
620	-15.7347	-15.5869	-15.9745
621	-15.5004	-15.2621	-15.7581
622	-15.2661	-14.9433	-15.5055
623	-15.0318	-14.6355	-15.2127
624	-14.7975	-14.3434	-14.883
625	-14.5632	-14.0722	-14.5282
626	-14.3289	-13.8266	-14.1679
627	-14.0946	-13.6117	-13.8265
628	-13.8603	-13.4324	-13.5317
629	-13.626	-13.2937	-13.309
630	-13.3917	-13.2003	-13.1798
631	-13.1574	-13.1574	-13.1574
632	-13.3595	-13.155	-13.2442
633	-13.5616	-13.1793	-13.4318
634	-13.7637	-13.2294	-13.7011
635	-13.9658	-13.3043	-14.0262
636	-14.1679	-13.4028	-14.3798
637	-14.3701	-13.5242	-14.7374
638	-14.5722	-13.6673	-15.1177
639	-14.7743	-13.8312	-15.5324
640	-14.9764	-14.015	-15.9994
641	-15.1785	-14.2174	-16.5315
642	-15.3806	-14.4378	-17.1248
643	-15.5827	-14.6749	-17.7526
644	-15.7848	-14.9278	-18.3663
645	-15.9869	-15.1956	-18.9052
646	-16.189	-15.4772	-19.3038
647	-16.3912	-15.7716	-19.4954
648	-16.5933	-16.0779	-19.4618
649	-16.7954	-16.395	-19.2049
650	-16.9975	-16.722	-18.7471
651	-17.1996	-17.0579	-18.1288
652	-17.4017	-17.4017	-17.4017
653	-17.8943	-17.7512	-16.6214
654	-18.387	-18.1058	-15.8383
655	-18.8796	-18.4671	-15.0999
656	-19.3723	-18.8365	-14.4296
657	-19.8649	-19.2153	-13.849
658	-20.3576	-19.6051	-13.3734
659	-20.8502	-20.0073	-13.0183
660	-21.3428	-20.4233	-12.803
661	-21.8355	-20.8546	-12.7526
662	-22.3281	-21.3026	-12.8959
663	-22.8208	-21.7688	-13.2611
664	-23.3134	-22.2546	-13.867
665	-23.8061	-22.7614	-14.7282
666	-24.2987	-23.2907	-15.8387
667	-24.7913	-23.844	-17.1801
668	-25.284	-24.4227	-18.7221
669	-25.7766	-25.0282	-20.4264
670	-26.2693	-25.6619	-22.2319
671	-26.7619	-26.3254	-24.0846
672	-27.2546	-27.02	-25.9355
673	-27.7472	-27.7472	-27.7472
674	-28.7426	-28.5534	-29.4917
675	-29.7379	-29.4741	-31.1772
676	-30.7333	-30.4941	-32.6211
677	-31.7286	-31.5983	-34.2029
678	-32.724	-32.7717	-35.7392
679	-33.7193	-33.9993	-37.2228
680	-34.7147	-35.2658	-38.6408
681	-35.71	-36.5563	-39.9753
682	-36.7054	-37.8556	-41.2183
683	-37.7007	-39.1488	-42.375
684	-38.6961	-40.4206	-43.4629
685	-39.6914	-41.656	-44.502
686	-40.6868	-42.84	-45.5016
687	-41.6821	-43.9574	-46.4501
688	-42.6775	-44.9932	-47.3111
689	-43.6728	-45.9324	-48.0233
690	-44.6682	-46.7597	-48.5526
691	-45.6635	-47.4602	-48.9526
692	-46.6589	-48.0187	-49.0508
693	-47.6542	-48.4202	-48.9381
694	-48.6496	-48.6496	-48.6496
695	-47.9309	-48.7058	-48.2059
696	-47.2122	-48.6059	-47.639
697	-46.4935	-48.3625	-46.9781
698	-45.7748	-47.9878	-46.2469
699	-45.0561	-47.4942	-45.4651
700	-44.3375	-46.8943	-44.65
